"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  Data presented from public health laboratories include the weekly total number of specimens tested, the number of positive influenza tests, and the number by influenza virus type, subtype, and influenza B lineage."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (Subtyping not Performed),B,BVic,BYam,H3N2v,A (H5)
HHS Regions,Region 1,2024,38,182,2,6,1,0,0,0,0,0
HHS Regions,Region 2,2024,38,166,15,13,0,0,0,0,0,0
HHS Regions,Region 3,2024,38,139,10,9,1,0,0,0,0,0
HHS Regions,Region 4,2024,38,100,18,11,1,0,1,0,0,0
HHS Regions,Region 5,2024,38,210,23,7,2,0,0,0,0,0
HHS Regions,Region 6,2024,38,102,1,0,0,0,0,0,0,0
HHS Regions,Region 7,2024,38,26,4,1,0,0,1,0,0,0
HHS Regions,Region 8,2024,38,25,7,5,0,0,0,0,0,0
HHS Regions,Region 9,2024,38,471,28,40,8,0,1,0,0,0
HHS Regions,Region 10,2024,38,92,1,2,3,0,0,0,0,0
HHS Regions,Region 1,2024,39,169,6,1,1,0,1,0,0,0
HHS Regions,Region 2,2024,39,119,11,3,0,0,0,0,0,0
HHS Regions,Region 3,2024,39,129,13,4,1,1,1,0,0,0
HHS Regions,Region 4,2024,39,107,22,24,2,0,0,0,0,0
HHS Regions,Region 5,2024,39,231,9,9,1,0,3,0,0,0
HHS Regions,Region 6,2024,39,200,2,1,1,0,0,0,0,0
HHS Regions,Region 7,2024,39,16,4,3,0,0,0,0,0,0
HHS Regions,Region 8,2024,39,25,11,3,0,0,0,0,0,0
HHS Regions,Region 9,2024,39,248,22,44,6,0,2,0,0,0
HHS Regions,Region 10,2024,39,101,4,4,2,0,0,0,0,0
HHS Regions,Region 1,2024,40,254,2,4,0,0,0,0,0,0
HHS Regions,Region 2,2024,40,149,11,4,0,0,0,0,0,0
HHS Regions,Region 3,2024,40,147,5,7,1,0,1,0,0,0
HHS Regions,Region 4,2024,40,102,15,12,2,0,0,0,0,0
HHS Regions,Region 5,2024,40,188,12,8,4,0,2,0,0,0
HHS Regions,Region 6,2024,40,134,2,5,1,0,0,0,0,0
HHS Regions,Region 7,2024,40,27,2,0,0,0,0,0,0,0
HHS Regions,Region 8,2024,40,43,9,6,0,0,0,0,0,0
HHS Regions,Region 9,2024,40,333,43,46,19,0,1,0,0,4
HHS Regions,Region 10,2024,40,118,3,3,0,0,1,0,0,0
HHS Regions,Region 1,2024,41,210,1,3,0,0,0,0,0,0
HHS Regions,Region 2,2024,41,161,6,2,0,0,0,0,0,0
HHS Regions,Region 3,2024,41,124,8,2,1,0,1,0,0,0
HHS Regions,Region 4,2024,41,94,10,17,1,0,1,0,0,0
HHS Regions,Region 5,2024,41,193,8,8,4,0,0,0,0,0
HHS Regions,Region 6,2024,41,93,0,9,0,0,0,0,0,0
HHS Regions,Region 7,2024,41,35,5,1,0,0,0,0,0,0
HHS Regions,Region 8,2024,41,55,9,11,0,0,1,0,0,0
HHS Regions,Region 9,2024,41,361,24,35,26,0,1,0,0,16
HHS Regions,Region 10,2024,41,129,6,4,0,0,1,0,0,0
HHS Regions,Region 1,2024,42,207,3,10,1,0,4,0,0,0
HHS Regions,Region 2,2024,42,93,7,3,0,0,0,0,0,0
HHS Regions,Region 3,2024,42,136,7,6,2,0,2,0,0,0
HHS Regions,Region 4,2024,42,108,14,19,0,0,0,0,0,0
HHS Regions,Region 5,2024,42,139,12,10,0,0,5,0,0,0
HHS Regions,Region 6,2024,42,103,0,1,0,0,0,0,0,0
HHS Regions,Region 7,2024,42,21,1,1,0,0,1,0,0,0
HHS Regions,Region 8,2024,42,98,9,15,0,0,0,0,0,0
HHS Regions,Region 9,2024,42,320,39,26,13,0,5,0,0,3
HHS Regions,Region 10,2024,42,179,14,4,4,0,1,0,0,10
HHS Regions,Region 1,2024,43,254,11,8,0,2,2,0,0,0
HHS Regions,Region 2,2024,43,141,7,11,1,0,0,0,0,0
HHS Regions,Region 3,2024,43,168,12,12,1,0,1,0,0,0
HHS Regions,Region 4,2024,43,138,15,17,0,0,0,0,0,0
HHS Regions,Region 5,2024,43,176,31,8,1,1,4,0,0,1
HHS Regions,Region 6,2024,43,129,9,8,0,0,0,0,0,0
HHS Regions,Region 7,2024,43,45,11,4,1,0,0,0,0,0
HHS Regions,Region 8,2024,43,114,12,23,0,0,1,0,0,0
HHS Regions,Region 9,2024,43,613,47,47,17,1,4,0,0,5
HHS Regions,Region 10,2024,43,206,11,2,0,0,0,0,0,4
HHS Regions,Region 1,2024,44,216,8,6,0,1,0,0,0,0
HHS Regions,Region 2,2024,44,139,5,10,8,0,0,0,0,0
HHS Regions,Region 3,2024,44,168,14,11,1,0,3,0,0,0
HHS Regions,Region 4,2024,44,156,9,23,0,0,1,0,0,0
HHS Regions,Region 5,2024,44,192,27,28,2,0,7,0,0,0
HHS Regions,Region 6,2024,44,161,2,4,0,0,0,0,0,0
HHS Regions,Region 7,2024,44,31,11,6,0,1,0,0,0,0
HHS Regions,Region 8,2024,44,118,17,34,0,0,2,0,0,0
HHS Regions,Region 9,2024,44,448,74,67,18,4,6,0,0,3
HHS Regions,Region 10,2024,44,116,7,15,3,0,0,0,0,1
HHS Regions,Region 1,2024,45,225,12,12,1,1,0,0,0,0
HHS Regions,Region 2,2024,45,131,10,15,1,0,2,0,0,0
HHS Regions,Region 3,2024,45,169,23,19,1,0,1,0,0,0
HHS Regions,Region 4,2024,45,165,19,34,4,0,1,0,0,0
HHS Regions,Region 5,2024,45,187,23,35,3,0,3,0,0,0
HHS Regions,Region 6,2024,45,214,2,5,1,0,0,0,0,0
HHS Regions,Region 7,2024,45,36,15,2,0,0,0,0,0,0
HHS Regions,Region 8,2024,45,102,10,38,1,0,0,0,0,0
HHS Regions,Region 9,2024,45,512,82,88,28,6,11,0,0,3
HHS Regions,Region 10,2024,45,94,12,11,0,1,0,0,0,1
HHS Regions,Region 1,2024,46,232,14,12,0,2,0,0,0,0
HHS Regions,Region 2,2024,46,108,17,10,6,0,0,0,0,0
HHS Regions,Region 3,2024,46,226,16,22,2,0,3,0,0,0
HHS Regions,Region 4,2024,46,185,29,51,4,1,0,0,0,0
HHS Regions,Region 5,2024,46,228,31,42,2,0,1,0,0,0
HHS Regions,Region 6,2024,46,128,5,8,0,1,1,0,0,0
HHS Regions,Region 7,2024,46,26,5,8,0,0,0,0,0,0
HHS Regions,Region 8,2024,46,99,12,48,5,2,0,0,0,0
HHS Regions,Region 9,2024,46,561,75,119,33,7,16,0,0,5
HHS Regions,Region 10,2024,46,103,13,30,0,1,0,0,0,0
HHS Regions,Region 1,2024,47,270,25,24,2,3,0,0,0,0
HHS Regions,Region 2,2024,47,144,20,14,0,0,2,0,0,0
HHS Regions,Region 3,2024,47,237,41,23,2,0,5,0,0,0
HHS Regions,Region 4,2024,47,225,29,51,2,0,3,0,0,0
HHS Regions,Region 5,2024,47,299,57,49,9,0,3,0,0,0
HHS Regions,Region 6,2024,47,163,4,26,0,0,1,0,0,0
HHS Regions,Region 7,2024,47,53,10,11,2,0,0,0,0,0
HHS Regions,Region 8,2024,47,108,14,40,5,2,0,0,0,0
HHS Regions,Region 9,2024,47,730,109,167,31,11,24,0,0,4
HHS Regions,Region 10,2024,47,125,26,18,4,8,0,0,0,0
HHS Regions,Region 1,2024,48,211,16,30,6,2,2,0,0,0
HHS Regions,Region 2,2024,48,145,39,31,6,1,1,0,0,0
HHS Regions,Region 3,2024,48,238,38,43,3,3,3,0,0,1
HHS Regions,Region 4,2024,48,162,28,50,2,0,2,0,0,0
HHS Regions,Region 5,2024,48,302,77,48,1,0,3,0,0,0
HHS Regions,Region 6,2024,48,167,18,39,0,0,1,0,0,0
HHS Regions,Region 7,2024,48,47,14,13,1,0,0,0,0,0
HHS Regions,Region 8,2024,48,133,31,57,4,1,0,0,0,0
HHS Regions,Region 9,2024,48,480,82,158,14,2,7,0,0,6
HHS Regions,Region 10,2024,48,124,34,39,1,8,0,0,0,0
HHS Regions,Region 1,2024,49,283,31,38,2,8,0,0,0,0
HHS Regions,Region 2,2024,49,212,72,52,8,1,4,0,0,0
HHS Regions,Region 3,2024,49,338,65,98,3,0,6,0,0,0
HHS Regions,Region 4,2024,49,346,47,111,23,3,0,0,0,0
HHS Regions,Region 5,2024,49,467,122,99,11,0,14,0,0,0
HHS Regions,Region 6,2024,49,227,18,42,3,2,1,0,0,0
HHS Regions,Region 7,2024,49,92,21,53,1,0,0,0,0,0
HHS Regions,Region 8,2024,49,172,36,80,7,1,0,0,0,0
HHS Regions,Region 9,2024,49,680,138,252,21,3,13,0,0,3
HHS Regions,Region 10,2024,49,196,49,62,1,8,0,0,0,0
HHS Regions,Region 1,2024,50,367,60,88,2,14,0,0,0,0
HHS Regions,Region 2,2024,50,312,119,88,10,1,7,0,0,0
HHS Regions,Region 3,2024,50,389,117,141,8,1,7,0,0,0
HHS Regions,Region 4,2024,50,577,119,225,19,2,0,0,0,0
HHS Regions,Region 5,2024,50,582,184,110,72,0,8,0,0,1
HHS Regions,Region 6,2024,50,268,14,66,11,3,0,0,0,2
HHS Regions,Region 7,2024,50,170,52,68,3,1,0,0,0,0
HHS Regions,Region 8,2024,50,226,51,97,9,1,0,0,0,0
HHS Regions,Region 9,2024,50,855,210,342,16,3,29,0,0,2
HHS Regions,Region 10,2024,50,317,87,114,6,8,4,0,0,0
HHS Regions,Region 1,2024,51,621,146,186,14,14,4,0,0,0
HHS Regions,Region 2,2024,51,412,163,108,20,0,2,0,0,0
HHS Regions,Region 3,2024,51,478,116,188,29,2,11,0,0,0
HHS Regions,Region 4,2024,51,640,140,296,12,1,0,0,0,0
HHS Regions,Region 5,2024,51,588,218,110,109,0,6,0,0,0
HHS Regions,Region 6,2024,51,318,28,83,18,0,1,0,0,0
HHS Regions,Region 7,2024,51,285,71,134,1,5,0,0,0,1
HHS Regions,Region 8,2024,51,263,56,121,11,0,0,0,0,0
HHS Regions,Region 9,2024,51,1358,361,690,36,4,11,0,0,0
HHS Regions,Region 10,2024,51,554,160,238,30,3,3,0,0,0
HHS Regions,Region 1,2024,52,778,203,297,29,26,2,0,0,0
HHS Regions,Region 2,2024,52,682,369,192,21,1,5,0,0,0
HHS Regions,Region 3,2024,52,781,258,276,92,2,2,0,0,0
HHS Regions,Region 4,2024,52,580,131,285,19,2,0,0,0,0
HHS Regions,Region 5,2024,52,665,223,146,141,0,2,0,0,0
HHS Regions,Region 6,2024,52,338,53,118,31,2,3,0,0,0
HHS Regions,Region 7,2024,52,252,77,109,9,3,0,0,0,0
HHS Regions,Region 8,2024,52,256,72,112,15,1,1,0,0,0
HHS Regions,Region 9,2024,52,1251,305,668,78,1,14,0,0,0
HHS Regions,Region 10,2024,52,663,181,321,59,5,4,0,0,0
HHS Regions,Region 1,2025,1,910,264,352,44,32,2,0,0,0
HHS Regions,Region 2,2025,1,961,459,286,39,0,2,0,0,0
HHS Regions,Region 3,2025,1,997,189,240,397,6,4,0,0,0
HHS Regions,Region 4,2025,1,737,166,319,59,0,0,0,0,0
HHS Regions,Region 5,2025,1,758,303,170,128,0,1,0,0,0
HHS Regions,Region 6,2025,1,504,95,228,31,6,1,0,0,0
HHS Regions,Region 7,2025,1,190,85,63,7,3,0,0,0,0
HHS Regions,Region 8,2025,1,300,85,122,21,0,0,0,0,0
HHS Regions,Region 9,2025,1,1708,452,834,18,5,29,0,0,0
HHS Regions,Region 10,2025,1,528,151,216,33,4,3,0,0,0
HHS Regions,Region 1,2025,2,897,248,320,39,23,4,0,0,0
HHS Regions,Region 2,2025,2,597,209,185,27,0,10,0,0,0
HHS Regions,Region 3,2025,2,1013,240,290,305,1,7,0,0,0
HHS Regions,Region 4,2025,2,812,171,288,53,1,3,0,0,0
HHS Regions,Region 5,2025,2,638,238,138,109,1,4,0,0,0
HHS Regions,Region 6,2025,2,655,121,281,36,1,1,0,0,0
HHS Regions,Region 7,2025,2,189,61,65,5,5,0,0,0,0
HHS Regions,Region 8,2025,2,315,76,95,11,0,0,0,0,0
HHS Regions,Region 9,2025,2,1479,417,685,19,6,16,0,0,1
HHS Regions,Region 10,2025,2,435,134,150,18,5,0,0,0,0
HHS Regions,Region 1,2025,3,1035,317,362,78,30,10,0,0,0
HHS Regions,Region 2,2025,3,627,250,196,31,0,2,0,0,0
HHS Regions,Region 3,2025,3,1098,261,238,420,7,6,0,0,0
HHS Regions,Region 4,2025,3,890,185,272,164,1,3,0,0,0
HHS Regions,Region 5,2025,3,1016,394,160,87,0,5,0,0,0
HHS Regions,Region 6,2025,3,674,126,233,73,2,3,0,0,0
HHS Regions,Region 7,2025,3,275,106,109,7,5,0,0,0,0
HHS Regions,Region 8,2025,3,328,122,76,15,3,2,0,0,0
HHS Regions,Region 9,2025,3,1975,585,884,87,8,35,0,0,0
HHS Regions,Region 10,2025,3,411,109,151,10,3,1,0,0,0
HHS Regions,Region 1,2025,4,1362,417,465,163,43,11,0,0,0
HHS Regions,Region 2,2025,4,602,238,165,56,0,3,0,0,0
HHS Regions,Region 3,2025,4,1307,359,392,397,7,4,0,0,0
HHS Regions,Region 4,2025,4,1184,301,334,262,4,0,0,0,0
HHS Regions,Region 5,2025,4,1109,533,236,89,1,7,0,0,0
HHS Regions,Region 6,2025,4,755,174,266,103,1,1,0,0,0
HHS Regions,Region 7,2025,4,488,237,136,38,8,0,0,0,0
HHS Regions,Region 8,2025,4,397,181,109,18,7,0,0,0,0
HHS Regions,Region 9,2025,4,1900,673,862,48,8,22,0,0,0
HHS Regions,Region 10,2025,4,463,144,186,9,5,0,0,0,0
HHS Regions,Region 1,2025,5,1311,370,368,198,83,18,0,0,0
HHS Regions,Region 2,2025,5,666,252,198,37,2,2,0,0,0
HHS Regions,Region 3,2025,5,1852,397,363,825,5,8,0,0,0
HHS Regions,Region 4,2025,5,1695,458,470,379,6,3,0,0,0
HHS Regions,Region 5,2025,5,1536,800,342,113,2,7,0,0,0
HHS Regions,Region 6,2025,5,1206,286,361,248,2,1,0,0,0
HHS Regions,Region 7,2025,5,697,279,207,90,9,0,0,0,0
HHS Regions,Region 8,2025,5,513,240,108,22,1,1,0,0,0
HHS Regions,Region 9,2025,5,2776,1062,1175,68,7,68,0,0,0
HHS Regions,Region 10,2025,5,765,281,285,19,6,4,0,0,0
HHS Regions,Region 1,2025,6,1413,442,388,187,102,17,0,0,0
HHS Regions,Region 2,2025,6,744,284,223,50,5,3,0,0,0
HHS Regions,Region 3,2025,6,1746,384,353,772,8,5,0,0,0
HHS Regions,Region 4,2025,6,1474,420,414,285,6,1,0,0,0
HHS Regions,Region 5,2025,6,1573,782,356,124,0,9,0,0,1
HHS Regions,Region 6,2025,6,926,213,244,202,3,1,0,0,0
HHS Regions,Region 7,2025,6,730,307,193,80,12,0,0,0,0
HHS Regions,Region 8,2025,6,582,264,123,28,2,2,0,0,0
HHS Regions,Region 9,2025,6,2105,809,746,44,16,40,0,0,0
HHS Regions,Region 10,2025,6,818,345,280,38,6,2,0,0,0
HHS Regions,Region 1,2025,7,1267,459,290,152,91,10,0,0,0
HHS Regions,Region 2,2025,7,780,265,265,50,6,5,0,0,0
HHS Regions,Region 3,2025,7,1108,360,298,276,3,7,0,0,0
HHS Regions,Region 4,2025,7,1011,357,277,68,6,1,0,0,0
HHS Regions,Region 5,2025,7,1305,630,229,102,2,16,0,0,1
HHS Regions,Region 6,2025,7,719,148,208,110,3,2,0,0,0
HHS Regions,Region 7,2025,7,610,284,163,77,12,0,0,0,0
HHS Regions,Region 8,2025,7,444,177,96,20,4,5,0,0,0
HHS Regions,Region 9,2025,7,2314,902,923,41,10,37,0,0,0
HHS Regions,Region 10,2025,7,716,273,200,29,20,4,0,0,0
HHS Regions,Region 1,2025,8,924,354,225,75,55,15,0,0,0
HHS Regions,Region 2,2025,8,591,196,162,59,6,4,0,0,0
HHS Regions,Region 3,2025,8,715,322,198,42,4,9,0,0,0
HHS Regions,Region 4,2025,8,681,236,188,38,13,3,0,0,0
HHS Regions,Region 5,2025,8,1161,547,201,66,4,22,0,0,0
HHS Regions,Region 6,2025,8,515,111,92,78,1,2,0,0,0
HHS Regions,Region 7,2025,8,480,226,112,50,12,0,0,0,0
HHS Regions,Region 8,2025,8,407,170,82,33,4,5,0,0,0
HHS Regions,Region 9,2025,8,1473,606,498,14,10,60,0,0,0
HHS Regions,Region 10,2025,8,773,337,205,25,11,5,0,0,0
HHS Regions,Region 1,2025,9,767,297,179,24,63,11,0,0,0
HHS Regions,Region 2,2025,9,486,169,124,38,3,5,0,0,0
HHS Regions,Region 3,2025,9,765,212,163,207,6,12,0,0,0
HHS Regions,Region 4,2025,9,749,269,192,26,5,3,0,0,0
HHS Regions,Region 5,2025,9,930,412,158,74,6,21,0,0,0
HHS Regions,Region 6,2025,9,529,119,89,72,12,3,0,0,0
HHS Regions,Region 7,2025,9,377,167,90,32,7,0,0,0,0
HHS Regions,Region 8,2025,9,359,124,65,19,5,6,0,0,0
HHS Regions,Region 9,2025,9,1763,683,650,26,10,41,0,0,0
HHS Regions,Region 10,2025,9,603,238,161,11,11,3,0,0,0
HHS Regions,Region 1,2025,10,659,253,132,21,65,11,0,0,0
HHS Regions,Region 2,2025,10,457,163,87,46,5,5,0,0,0
HHS Regions,Region 3,2025,10,625,154,100,199,15,22,0,0,0
HHS Regions,Region 4,2025,10,640,231,104,77,1,3,0,0,0
HHS Regions,Region 5,2025,10,686,278,143,66,4,26,0,0,0
HHS Regions,Region 6,2025,10,388,99,60,40,9,1,0,0,0
HHS Regions,Region 7,2025,10,325,141,53,30,12,0,0,0,0
HHS Regions,Region 8,2025,10,293,86,54,7,3,1,0,0,0
HHS Regions,Region 9,2025,10,1585,675,546,15,7,84,0,0,0
HHS Regions,Region 10,2025,10,398,132,94,11,12,3,0,0,0
HHS Regions,Region 1,2025,11,529,190,89,16,80,10,0,0,0
HHS Regions,Region 2,2025,11,320,115,55,34,3,1,0,0,0
HHS Regions,Region 3,2025,11,775,148,78,326,42,20,0,0,0
HHS Regions,Region 4,2025,11,570,204,76,84,7,8,0,0,0
HHS Regions,Region 5,2025,11,513,202,94,22,12,27,0,0,0
HHS Regions,Region 6,2025,11,284,81,36,34,1,3,0,0,0
HHS Regions,Region 7,2025,11,235,118,38,8,17,0,0,0,0
HHS Regions,Region 8,2025,11,242,71,52,1,1,0,0,0,0
HHS Regions,Region 9,2025,11,1591,642,576,12,6,95,0,0,0
HHS Regions,Region 10,2025,11,343,141,80,4,8,4,0,0,0
HHS Regions,Region 1,2025,12,456,147,41,15,100,6,0,0,0
HHS Regions,Region 2,2025,12,320,92,50,40,3,7,0,0,0
HHS Regions,Region 3,2025,12,505,122,57,137,20,39,0,0,0
HHS Regions,Region 4,2025,12,420,154,76,44,5,11,0,0,0
HHS Regions,Region 5,2025,12,419,132,82,33,4,23,0,0,0
HHS Regions,Region 6,2025,12,277,60,29,26,3,3,0,0,0
HHS Regions,Region 7,2025,12,168,85,29,6,7,0,0,0,0
HHS Regions,Region 8,2025,12,196,52,26,2,0,2,0,0,0
HHS Regions,Region 9,2025,12,1667,630,640,19,9,67,0,0,0
HHS Regions,Region 10,2025,12,283,114,60,5,2,5,0,0,0
HHS Regions,Region 1,2025,13,357,79,30,4,87,2,0,0,0
HHS Regions,Region 2,2025,13,206,56,16,21,0,4,0,0,0
HHS Regions,Region 3,2025,13,293,50,23,34,12,35,0,0,0
HHS Regions,Region 4,2025,13,303,98,43,21,1,14,0,0,0
HHS Regions,Region 5,2025,13,289,82,42,17,4,24,0,0,0
HHS Regions,Region 6,2025,13,250,49,11,19,2,6,0,0,0
HHS Regions,Region 7,2025,13,112,50,15,1,13,0,0,0,0
HHS Regions,Region 8,2025,13,172,54,15,0,2,4,0,0,0
HHS Regions,Region 9,2025,13,889,316,300,17,9,55,0,0,0
HHS Regions,Region 10,2025,13,261,92,32,8,7,11,0,0,0
HHS Regions,Region 1,2025,14,312,67,12,4,97,9,0,0,0
HHS Regions,Region 2,2025,14,183,41,13,13,5,2,0,0,0
HHS Regions,Region 3,2025,14,263,49,23,6,8,58,0,0,0
HHS Regions,Region 4,2025,14,265,83,35,16,3,20,0,0,0
HHS Regions,Region 5,2025,14,304,49,36,9,13,51,0,0,0
HHS Regions,Region 6,2025,14,180,22,5,12,4,3,0,0,0
HHS Regions,Region 7,2025,14,68,28,7,0,10,0,0,0,0
HHS Regions,Region 8,2025,14,137,51,14,0,7,6,0,0,0
HHS Regions,Region 9,2025,14,933,378,329,19,10,35,0,0,0
HHS Regions,Region 10,2025,14,209,69,18,2,10,10,0,0,0
HHS Regions,Region 1,2025,15,295,44,24,1,116,3,0,0,0
HHS Regions,Region 2,2025,15,139,24,6,3,5,6,0,0,0
HHS Regions,Region 3,2025,15,166,19,10,3,4,33,0,0,0
HHS Regions,Region 4,2025,15,203,39,19,11,5,10,0,0,0
HHS Regions,Region 5,2025,15,206,22,37,10,5,30,0,0,0
HHS Regions,Region 6,2025,15,130,12,2,3,1,0,0,0,0
HHS Regions,Region 7,2025,15,71,21,8,0,12,0,0,0,0
HHS Regions,Region 8,2025,15,122,52,13,3,5,4,0,0,0
HHS Regions,Region 9,2025,15,703,222,104,19,3,139,0,0,0
HHS Regions,Region 10,2025,15,186,51,13,3,7,6,0,0,0
HHS Regions,Region 1,2025,16,290,35,22,2,99,6,0,0,0
HHS Regions,Region 2,2025,16,139,27,9,13,2,6,0,0,0
HHS Regions,Region 3,2025,16,180,17,13,4,5,29,0,0,0
HHS Regions,Region 4,2025,16,136,27,7,2,6,4,0,0,0
HHS Regions,Region 5,2025,16,161,17,14,2,10,22,0,0,0
HHS Regions,Region 6,2025,16,112,7,0,3,4,2,0,0,0
HHS Regions,Region 7,2025,16,51,16,2,3,8,0,0,0,0
HHS Regions,Region 8,2025,16,77,22,6,4,7,4,0,0,0
HHS Regions,Region 9,2025,16,510,165,73,9,10,108,0,0,0
HHS Regions,Region 10,2025,16,135,33,12,3,11,14,0,0,0
HHS Regions,Region 1,2025,17,199,33,9,0,69,1,0,0,0
HHS Regions,Region 2,2025,17,139,23,3,14,2,6,0,0,0
HHS Regions,Region 3,2025,17,159,12,4,6,19,24,0,0,0
HHS Regions,Region 4,2025,17,128,22,7,1,8,3,0,0,0
HHS Regions,Region 5,2025,17,134,10,8,0,12,23,0,0,0
HHS Regions,Region 6,2025,17,109,10,1,1,3,1,0,0,0
HHS Regions,Region 7,2025,17,45,16,1,0,8,0,0,0,0
HHS Regions,Region 8,2025,17,84,27,5,8,3,0,0,0,0
HHS Regions,Region 9,2025,17,951,315,263,12,7,137,0,0,0
HHS Regions,Region 10,2025,17,150,22,12,3,11,11,0,0,0
HHS Regions,Region 1,2025,18,167,11,2,0,49,0,0,0,0
HHS Regions,Region 2,2025,18,119,10,4,0,1,3,0,0,0
HHS Regions,Region 3,2025,18,157,6,5,10,22,22,0,0,0
HHS Regions,Region 4,2025,18,106,18,6,2,3,5,0,0,0
HHS Regions,Region 5,2025,18,158,6,6,1,13,41,0,0,0
HHS Regions,Region 6,2025,18,76,4,0,0,1,2,0,0,0
HHS Regions,Region 7,2025,18,30,2,0,0,2,0,0,0,0
HHS Regions,Region 8,2025,18,58,8,4,1,2,7,0,0,0
HHS Regions,Region 9,2025,18,659,182,161,12,9,120,0,0,0
HHS Regions,Region 10,2025,18,138,27,10,1,18,10,0,0,0
HHS Regions,Region 1,2025,19,126,11,0,0,41,0,0,0,0
HHS Regions,Region 2,2025,19,65,6,2,0,2,0,0,0,0
HHS Regions,Region 3,2025,19,171,5,0,4,11,30,0,0,0
HHS Regions,Region 4,2025,19,74,6,2,0,0,7,0,0,0
HHS Regions,Region 5,2025,19,105,7,2,0,6,19,0,0,0
HHS Regions,Region 6,2025,19,83,5,2,0,1,1,0,0,0
HHS Regions,Region 7,2025,19,27,4,1,0,8,0,0,0,0
HHS Regions,Region 8,2025,19,58,10,1,0,2,17,0,0,0
HHS Regions,Region 9,2025,19,675,255,147,6,6,128,0,0,0
HHS Regions,Region 10,2025,19,129,20,2,1,10,3,0,0,0
HHS Regions,Region 1,2025,20,109,12,0,0,23,0,0,0,0
HHS Regions,Region 2,2025,20,97,3,1,3,0,0,0,0,0
HHS Regions,Region 3,2025,20,117,4,1,2,2,36,0,0,0
HHS Regions,Region 4,2025,20,79,13,3,0,1,11,0,0,0
HHS Regions,Region 5,2025,20,89,10,2,1,6,10,0,0,0
HHS Regions,Region 6,2025,20,57,4,0,1,1,0,0,0,0
HHS Regions,Region 7,2025,20,24,1,1,0,2,0,0,0,0
HHS Regions,Region 8,2025,20,38,6,1,0,1,4,0,0,0
HHS Regions,Region 9,2025,20,315,96,27,2,5,48,0,0,0
HHS Regions,Region 10,2025,20,107,11,2,2,12,0,0,0,0
HHS Regions,Region 1,2025,21,73,2,1,0,12,0,0,0,0
HHS Regions,Region 2,2025,21,80,1,0,0,0,6,0,0,0
HHS Regions,Region 3,2025,21,92,7,1,1,3,8,0,0,0
HHS Regions,Region 4,2025,21,53,7,1,0,0,10,0,0,0
HHS Regions,Region 5,2025,21,84,7,4,1,2,5,0,0,0
HHS Regions,Region 6,2025,21,51,3,0,0,0,0,0,0,0
HHS Regions,Region 7,2025,21,16,0,1,0,1,0,0,0,0
HHS Regions,Region 8,2025,21,37,3,0,0,1,0,0,0,0
HHS Regions,Region 9,2025,21,277,53,28,2,6,35,0,0,0
HHS Regions,Region 10,2025,21,90,9,0,10,2,4,0,0,0
HHS Regions,Region 1,2025,22,86,13,0,0,6,0,0,0,0
HHS Regions,Region 2,2025,22,72,0,1,0,1,1,0,0,0
HHS Regions,Region 3,2025,22,101,11,1,1,1,14,0,0,0
HHS Regions,Region 4,2025,22,72,21,2,1,0,4,0,0,0
HHS Regions,Region 5,2025,22,70,12,1,0,2,1,0,0,0
HHS Regions,Region 6,2025,22,68,5,0,0,0,3,0,0,0
HHS Regions,Region 7,2025,22,21,2,0,1,3,0,0,0,0
HHS Regions,Region 8,2025,22,37,3,2,0,4,7,0,0,0
HHS Regions,Region 9,2025,22,220,43,17,6,4,34,0,0,0
HHS Regions,Region 10,2025,22,99,5,1,5,12,3,0,0,0
HHS Regions,Region 1,2025,23,59,4,0,0,5,0,0,0,0
HHS Regions,Region 2,2025,23,103,4,0,2,2,1,0,0,0
HHS Regions,Region 3,2025,23,99,13,0,0,0,9,0,0,0
HHS Regions,Region 4,2025,23,72,18,0,0,3,3,0,0,0
HHS Regions,Region 5,2025,23,84,13,2,2,2,3,0,0,0
HHS Regions,Region 6,2025,23,50,1,0,1,0,1,0,0,0
HHS Regions,Region 7,2025,23,17,3,0,0,2,0,0,0,0
HHS Regions,Region 8,2025,23,35,6,3,0,1,7,0,0,0
HHS Regions,Region 9,2025,23,261,40,10,2,5,25,0,0,0
HHS Regions,Region 10,2025,23,117,20,0,6,13,4,0,0,0
HHS Regions,Region 1,2025,24,61,2,0,0,0,0,0,0,0
HHS Regions,Region 2,2025,24,81,4,0,2,0,1,0,0,0
HHS Regions,Region 3,2025,24,88,11,7,1,1,8,0,0,0
HHS Regions,Region 4,2025,24,71,10,0,1,0,1,0,0,0
HHS Regions,Region 5,2025,24,61,7,0,0,1,7,0,0,0
HHS Regions,Region 6,2025,24,41,0,0,0,2,0,0,0,0
HHS Regions,Region 7,2025,24,17,3,1,0,0,0,0,0,0
HHS Regions,Region 8,2025,24,33,5,0,0,3,3,0,0,0
HHS Regions,Region 9,2025,24,210,27,5,1,2,17,0,0,0
HHS Regions,Region 10,2025,24,87,22,0,4,6,0,0,0,0
HHS Regions,Region 1,2025,25,66,5,1,0,2,0,0,0,0
HHS Regions,Region 2,2025,25,78,2,1,0,0,0,0,0,0
HHS Regions,Region 3,2025,25,72,7,2,0,0,2,0,0,0
